1.5197327511796321	-0.0032460872601797965
1.4763118154316426	-0.003380647604600324
1.4328908796836533	-0.0035204143685971974
1.389469943935664	-0.0036646941408191467
1.3460490081876744	-0.0038191335282755333
1.3026280724396848	-0.003976840839374026
1.2592071366916953	-0.004143196687116423
1.2157862009437057	-0.0043177798155542265
1.1723652651957164	-0.00449979145279195
1.1289443294477268	-0.004685993156349974
1.0855233936997373	-0.0048820845411311955
1.0421024579517477	-0.005091455520621132
0.9986815222037583	-0.005307200198416295
0.955260586455769	-0.005537333045505413
0.9118396507077794	-0.005775650680737915
0.8684187149597898	-0.006025335481123551
0.8249977792118003	-0.0062947511725215295
0.7815768434638108	-0.006580486370166244
0.7381559077158213	-0.0068790255569574285
0.694734971967832	-0.007189047664162744
0.6513140362198424	-0.007522786509147108
0.6078931004718529	-0.007875707580256505
0.5644721647238634	-0.008261200304837093
0.5210512289758739	-0.008660842578085899
0.4776302932278845	-0.009090618672426968
0.4342093574798949	-0.00956301668461354
0.3907884217319054	-0.010060366633407371
0.347367485983916	-0.010589843694561495
0.3039465502359264	-0.01117107935702351
0.26052561448793693	-0.011810155089050737
0.21710467873994746	-0.012487352770262203
0.173683742991958	-0.013248460649455908
0.13026280724396846	-0.014067118289240663
0.086841871495979	-0.014962421062449303
0.0434209357479895	-0.01598438553152098
0.0	-0.01710467537429912
